longitude,latitude
-121.9,37.28
-118.29,33.98
-118.0,33.77
-117.35,34.12
-119.08,35.34
-117.97,33.86
-121.77,37.22
-122.73,38.34
-117.05,32.57
-118.01,33.71
-119.57,36.71
-122.21,37.8
-117.06,34.9
-121.26,38.69
-122.04,37.34
-117.99,33.67
-117.77,33.54
-122.39,40.53
-118.38,34.08
-117.08,32.7
-121.3,38.14
-118.27,33.98
-117.99,33.71
-118.14,34.04
-121.28,38.77
-118.38,33.86
-117.98,33.77
-121.4,38.63
-122.43,37.75
-119.82,36.32
-118.46,34.14
-120.92,38.86
-121.19,40.23
-117.77,33.85
-122.18,37.8
-121.84,39.75
-119.78,34.44
-118.43,33.96
-118.18,34.1
-120.67,35.63
-117.91,33.62
-118.16,33.84
-119.36,36.2
-119.77,36.74
-118.1,34.0
-118.04,33.96
-117.21,32.85
-118.32,33.86
-118.45,34.18
-117.6,33.41
-121.85,37.38
-118.86,34.19
-121.26,38.27
-119.84,36.54
-117.77,34.06
-118.54,34.19
-119.03,34.23
-118.13,33.8
-122.05,37.95
-118.39,34.2
-118.11,33.92
-122.44,37.78
-122.66,39.02
-117.18,32.74
-121.91,37.26
-117.82,33.68
-117.11,32.67
-117.99,34.05
-118.32,33.91
-122.22,37.78
-118.4,34.13
-117.31,34.41
-121.96,37.51
-118.03,34.1
-123.88,40.93
-121.24,37.93
-118.18,33.88
-120.02,37.57
-117.92,33.88
-117.95,33.63
-118.22,34.14
-121.96,37.36
-121.9,38.0
-119.79,36.74
-122.39,37.74
-118.38,34.18
-124.1,40.73
-117.18,32.79
-118.1,34.1
-118.21,33.9
-121.07,38.9
-118.17,34.12
-118.13,33.76
-121.85,39.75
-116.98,32.74
-121.85,37.33
-114.61,34.83
-118.59,34.21
-124.09,40.87
-120.25,37.11
-121.03,37.65
-118.29,34.08
-118.1,34.17
-118.02,34.57
-122.41,37.77
-118.11,33.91
-117.16,33.57
-121.27,38.02
-120.16,39.01
-115.57,32.85
-121.9,37.3
-116.99,32.81
-121.98,37.58
-119.63,36.34
-118.21,33.92
-122.42,37.74
-121.8,36.94
-122.42,37.73
-118.44,34.29
-122.28,37.86
-118.2,33.78
-117.94,34.03
-121.43,36.5
-118.39,33.99
-122.36,37.92
-117.65,35.0
-121.47,38.58
-121.24,38.64
-118.51,34.11
-122.26,37.88
-118.42,34.04
-117.95,33.71
-118.26,33.88
-117.5,34.66
-122.43,37.76
-121.31,37.44
-117.17,34.12
-120.92,37.59
-122.29,37.91
-117.09,32.57
-122.13,37.66
-118.32,34.1
-115.57,32.85
-122.49,37.69
-118.35,34.19
-122.34,37.96
-118.51,34.03
-117.23,33.2
-122.64,41.95
-121.2,37.81
-122.43,37.77
-122.08,37.93
-118.12,34.06
-122.56,37.9
-122.12,38.01
-118.23,34.23
-121.14,38.77
-121.3,38.02
-118.46,34.18
-118.32,34.62
-121.98,38.25
-121.84,36.62
-118.44,34.15
-118.34,34.01
-117.31,34.51
-118.3,34.0
-118.01,34.12
-118.9,34.18
-118.16,34.02
-122.42,37.74
-117.5,33.92
-121.55,39.48
-121.26,37.93
-117.13,32.75
-117.0,32.7
-122.3,37.97
-116.71,33.94
-117.21,34.12
-118.4,34.2
-118.18,33.91
-118.4,34.14
-122.3,37.55
-118.32,34.04
-118.43,34.27
-122.16,37.77
-119.29,34.28
-119.81,36.73
-122.24,40.19
-117.8,33.79
-117.07,32.62
-118.3,34.1
-116.44,33.77
-117.89,33.88
-122.44,37.79
-117.84,33.74
-119.88,36.81
-118.31,33.98
-116.94,32.84
-118.64,34.17
-118.68,34.28
-121.91,37.31
-118.44,34.03
-122.23,37.81
-122.49,37.85
-122.26,37.82
-119.52,34.39
-118.75,34.26
-117.86,34.14
-121.47,38.61
-121.34,38.64
-117.57,34.13
-118.09,34.07
-118.18,33.99
-120.87,37.05
-122.04,37.31
-122.57,39.9
-120.07,39.24
-117.13,33.13
-118.03,34.08
-117.66,33.57
-118.07,34.14
-117.72,33.51
-119.79,36.78
-118.94,35.39
-122.21,37.79
-118.22,34.04
-118.31,34.05
-120.83,35.33
-121.36,38.39
-120.43,36.18
-118.0,33.89
-117.88,33.9
-118.18,33.86
-122.3,37.86
-118.29,33.9
-117.24,32.74
-121.42,38.68
-122.01,37.97
-118.99,35.39
-117.97,33.86
-121.41,38.56
-121.44,38.58
-122.23,37.81
-117.05,33.52
-118.03,33.92
-121.0,39.23
-120.67,35.3
-122.32,37.55
-118.87,34.21
-122.15,37.47
-118.44,34.22
-118.11,34.02
-121.41,38.57
-119.33,36.31
-119.16,34.2
-117.9,33.6
-118.52,34.3
-122.29,37.48
-122.08,37.59
-117.33,33.9
-118.21,33.9
-122.11,37.67
-117.12,34.1
-118.26,34.0
-121.2,36.14
-120.66,35.28
-117.6,33.42
-121.62,39.11
-118.81,34.28
-119.0,34.19
-117.38,34.08
-117.98,33.76
-117.76,34.06
-117.78,33.71
-120.35,38.04
-118.13,33.87
-118.08,33.78
-117.26,32.81
-118.95,35.4
-117.2,33.29
-121.24,36.34
-122.15,37.75
-116.44,33.93
-118.13,34.13
-122.33,40.48
-121.95,37.41
-122.13,37.67
-118.33,33.84
-121.39,38.85
-118.52,34.23
-120.44,34.94
-118.26,33.93
-117.02,32.8
-124.1,40.88
-117.82,33.76
-117.48,34.08
-121.57,39.78
-117.94,34.05
-121.72,37.7
-118.15,33.8
-119.24,35.77
-117.23,32.75
-117.11,32.74
-118.37,33.77
-122.16,37.75
-118.18,33.81
-119.44,36.59
-117.76,34.05
-119.63,34.4
-117.06,33.09
-119.02,35.42
-122.23,37.78
-119.77,36.76
-118.28,34.0
-119.18,34.17
-118.23,33.84
-122.4,37.71
-122.45,40.56
-122.11,38.0
-118.44,34.0
-120.24,39.67
-122.35,37.94
-117.22,33.8
-117.55,33.93
-117.74,35.65
-118.2,34.09
-122.12,37.7
-120.92,37.65
-120.04,36.79
-117.14,32.8
-122.04,37.33
-118.29,33.88
-120.96,37.48
-121.36,38.66
-117.81,33.71
-122.01,39.21
-118.14,33.93
-117.05,33.03
-118.92,34.19
-119.77,36.74
-121.84,37.35
-116.77,33.92
-118.28,33.97
-118.18,34.01
-118.08,33.91
-118.16,33.92
-118.24,33.91
-118.1,34.15
-122.07,37.66
-118.1,33.89
-122.08,37.38
-122.06,37.99
-117.03,32.79
-121.64,36.67
-118.3,33.88
-121.75,38.55
-118.28,34.01
-120.5,35.03
-118.38,34.01
-122.42,37.74
-117.8,33.72
-120.94,39.32
-115.9,32.69
-122.0,37.54
-117.99,33.69
-122.44,37.79
-120.87,39.18
-120.95,37.61
-115.9,33.34
-118.25,33.89
-117.32,34.12
-122.27,37.77
-118.35,34.1
-121.83,39.73
-118.9,35.41
-121.47,38.56
-118.19,33.81
-121.6,37.13
-117.81,33.68
-117.23,32.81
-118.29,34.08
-118.43,34.07
-121.96,37.95
-119.18,34.23
-121.89,37.3
-121.92,36.62
-118.09,34.7
-117.41,34.11
-122.09,37.63
-117.25,34.16
-117.95,33.67
-120.05,36.98
-118.98,35.4
-118.43,34.16
-116.91,32.86
-121.39,39.12
-117.09,32.55
-118.34,34.19
-121.62,39.75
-117.22,33.22
-117.98,34.02
-121.2,37.97
-117.12,32.76
-118.02,34.13
-117.66,33.61
-122.61,38.23
-118.19,33.9
-121.29,38.15
-121.61,37.03
-117.68,33.49
-122.23,38.06
-123.85,41.32
-116.97,32.81
-117.15,34.06
-120.66,35.2
-121.97,37.29
-117.08,32.58
-121.26,38.68
-118.43,34.06
-118.43,34.02
-117.97,33.75
-122.74,38.43
-122.25,38.03
-118.39,33.97
-120.95,37.65
-118.6,34.21
-122.19,37.79
-120.59,34.7
-119.02,36.07
-118.13,34.03
-122.45,38.51
-122.44,37.76
-118.33,34.01
-121.78,37.22
-120.14,34.6
-118.07,34.0
-122.03,37.61
-121.18,38.8
-119.82,36.84
-118.25,33.98
-122.16,37.47
-117.93,33.86
-118.11,34.18
-121.38,38.62
-121.99,37.97
-117.79,33.69
-119.81,36.6
-117.08,32.8
-118.17,34.01
-119.08,36.13
-120.44,34.95
-117.09,32.61
-117.66,34.09
-118.0,33.73
-118.22,33.98
-122.64,38.87
-118.29,34.05
-116.85,34.98
-117.92,33.77
-117.96,33.92
-121.27,38.61
-122.27,37.85
-119.69,34.42
-118.14,33.86
-120.84,35.3
-118.96,35.38
-118.14,34.01
-122.47,37.78
-119.11,35.38
-118.36,33.88
-117.68,33.61
-119.09,36.21
-122.24,37.77
-121.33,38.65
-118.25,33.9
-119.73,34.42
-118.18,34.22
-117.51,34.02
-118.23,34.11
-122.04,38.28
-122.76,40.4
-119.28,36.32
-116.95,33.75
-122.27,37.77
-117.02,34.88
-118.27,33.79
-118.36,33.9
-121.51,38.56
-121.62,36.74
-122.3,37.57
-122.04,36.97
-117.13,32.91
-122.72,38.35
-119.48,36.54
-122.13,37.69
-118.13,34.16
-117.9,33.78
-117.24,32.75
-117.04,32.73
-118.29,33.71
-117.31,33.94
-116.0,33.19
-118.36,34.1
-121.58,39.76
-118.27,33.94
-118.41,34.03
-117.1,33.56
-122.39,37.73
-121.96,37.25
-118.36,33.86
-121.28,38.75
-118.98,38.03
-118.07,34.1
-118.32,34.2
-121.37,38.39
-122.26,37.9
-119.04,36.07
-121.86,37.22
-119.27,34.27
-118.31,33.97
-118.19,34.04
-121.97,38.34
-121.36,37.99
-117.97,33.88
-122.48,37.67
-117.97,33.89
-121.96,37.22
-118.42,33.9
-117.94,33.94
-118.33,33.99
-122.24,40.17
-118.38,34.19
-121.97,37.31
-121.92,37.26
-117.77,34.11
-118.34,34.2
-118.23,34.15
-118.26,34.07
-121.62,37.61
-122.07,37.4
-118.13,34.04
-117.61,34.14
-121.13,38.66
-118.35,34.04
-116.47,33.94
-118.21,34.07
-117.86,33.75
-117.56,33.89
-118.15,33.78
-117.11,32.69
-118.11,33.84
-119.22,36.31
-118.43,34.3
-118.1,33.85
-118.37,33.97
-118.07,33.99
-119.23,34.19
-117.14,32.74
-118.11,33.75
-119.81,34.44
-122.29,37.88
-117.04,32.54
-118.24,33.78
-118.2,34.11
-120.83,37.07
-119.8,36.73
-118.2,34.1
-117.95,34.16
-115.57,32.78
-117.88,33.77
-119.32,36.2
-116.96,32.79
-118.26,33.79
-121.76,37.68
-120.46,37.31
-117.69,33.64
-117.79,33.76
-120.99,38.67
-122.4,37.73
-121.83,37.24
-117.9,33.65
-118.2,33.88
-121.99,37.4
-118.39,33.86
-122.03,37.96
-122.25,37.47
-121.44,38.56
-117.09,32.62
-117.92,33.74
-119.73,36.72
-118.3,34.16
-119.82,36.83
-121.48,38.46
-117.07,32.73
-122.14,37.76
-122.32,38.06
-117.98,34.14
-117.97,33.76
-118.08,33.97
-116.93,32.83
-117.1,32.58
-122.71,38.35
-118.31,33.88
-118.06,33.98
-122.44,37.78
-118.29,33.95
-121.0,37.63
-121.9,37.29
-119.67,36.8
-118.12,33.81
-117.21,32.82
-118.03,34.07
-121.64,39.74
-118.18,33.97
-118.2,33.97
-117.9,33.63
-118.02,34.13
-118.03,33.79
-121.53,39.44
-118.28,33.93
-118.32,33.82
-118.24,33.94
-122.25,37.81
-122.4,37.61
-121.21,38.67
-122.35,37.95
-115.54,32.99
-117.96,33.65
-117.86,34.14
-117.49,34.02
-121.33,38.67
-121.35,38.65
-119.86,34.38
-117.8,33.52
-122.34,37.57
-114.65,33.6
-117.38,33.99
-120.86,37.5
-121.3,39.0
-117.28,34.24
-117.05,33.13
-122.0,38.99
-118.14,34.69
-121.02,37.09
-119.34,35.59
-118.43,34.02
-116.15,33.64
-117.64,34.07
-117.93,33.65
-121.3,38.01
-117.38,33.97
-117.29,33.18
-117.05,32.67
-118.39,33.85
-119.75,36.8
-117.91,34.02
-117.21,32.83
-121.7,37.98
-118.2,33.96
-117.9,34.07
-118.39,34.08
-118.55,34.17
-118.11,33.98
-118.3,34.09
-116.48,33.84
-121.07,40.85
-117.42,33.93
-121.67,36.66
-117.67,33.55
-118.02,34.04
-118.46,34.04
-118.59,34.23
-118.5,34.23
-115.53,32.73
-118.4,34.25
-119.29,35.76
-119.33,35.59
-117.97,34.07
-122.43,37.73
-120.45,37.79
-117.37,34.07
-122.59,38.13
-116.98,33.93
-117.03,32.79
-119.29,34.44
-118.33,34.18
-118.23,33.91
-118.25,34.16
-117.03,32.79
-117.66,33.46
-122.0,37.98
-119.87,36.54
-116.99,33.77
-117.2,32.83
-122.28,37.84
-118.08,33.76
-118.46,34.27
-122.08,37.34
-117.89,33.9
-122.19,37.76
-117.11,32.78
-121.32,37.97
-122.73,38.42
-121.31,38.03
-117.87,33.91
-118.54,34.23
-118.65,34.21
-118.4,33.87
-119.74,36.77
-122.71,38.5
-120.84,37.53
-121.95,37.3
-118.53,34.24
-119.01,35.36
-121.98,37.28
-117.98,33.83
-118.4,34.26
-117.34,34.0
-118.31,34.06
-118.28,34.25
-118.3,34.0
-115.64,32.75
-117.19,32.75
-118.41,33.75
-118.25,34.11
-122.31,37.91
-118.06,34.1
-117.04,32.68
-119.06,34.24
-121.3,38.13
-118.36,33.89
-118.04,33.76
-122.03,37.94
-121.47,38.55
-118.15,34.04
-121.7,37.93
-117.32,34.11
-117.08,32.97
-121.76,37.67
-116.74,33.62
-117.81,33.84
-118.2,33.93
-117.11,32.67
-121.46,38.56
-118.26,33.93
-121.35,38.03
-119.03,35.37
-117.95,34.07
-120.61,37.03
-118.34,34.09
-121.46,38.51
-117.86,33.79
-118.21,34.12
-122.2,39.51
-122.31,40.49
-121.81,37.31
-117.9,33.85
-122.37,37.58
-119.81,37.67
-118.29,34.0
-119.0,35.31
-123.35,40.99
-122.13,37.72
-122.47,37.73
-118.17,34.66
-122.38,40.61
-121.93,37.76
-117.39,34.1
-122.24,38.25
-122.4,37.8
-118.2,33.94
-121.33,37.98
-118.13,34.15
-117.11,32.58
-121.22,38.67
-120.63,37.36
-116.9,32.9
-117.71,34.09
-122.85,38.52
-117.09,32.66
-117.67,33.56
-117.77,33.53
-122.1,37.68
-121.34,38.62
-116.88,34.08
-119.03,36.06
-121.63,39.1
-118.08,33.86
-122.0,37.39
-121.29,38.02
-117.84,33.79
-121.24,38.78
-117.95,34.07
-122.16,37.45
-120.18,39.14
-121.83,37.36
-123.32,39.42
-122.41,37.75
-117.9,34.04
-117.17,32.72
-118.29,33.95
-118.64,34.22
-118.22,33.92
-122.27,37.83
-121.77,36.87
-118.2,33.81
-121.99,37.32
-117.83,33.81
-117.06,32.58
-119.08,34.35
-118.3,33.86
-118.83,34.15
-118.15,33.86
-117.87,33.76
-122.34,37.93
-118.05,33.86
-119.32,36.31
-117.21,34.14
-117.75,34.06
-121.39,38.62
-121.2,38.73
-118.37,34.06
-121.9,37.67
-121.29,38.71
-118.0,33.68
-117.86,33.89
-118.33,33.86
-121.52,39.12
-118.95,34.19
-116.38,33.71
-117.92,33.91
-118.37,33.88
-118.37,34.04
-122.18,37.86
-116.25,33.75
-121.82,38.01
-122.38,40.58
-122.12,38.01
-121.49,39.49
-118.18,34.07
-119.64,36.31
-122.06,37.63
-121.88,38.0
-118.48,34.2
-119.05,35.36
-118.25,33.95
-121.88,38.02
-122.58,38.1
-122.24,40.45
-117.26,33.81
-118.14,33.79
-116.68,33.71
-121.84,36.59
-117.94,33.86
-122.68,38.36
-119.83,36.75
-120.94,37.6
-117.86,33.87
-121.03,37.69
-118.41,34.0
-121.25,38.68
-117.9,33.68
-117.2,34.12
-118.02,34.62
-121.35,38.61
-118.18,33.8
-122.48,37.74
-118.16,33.88
-121.21,37.81
-118.38,34.2
-117.56,34.42
-118.11,34.0
-119.21,36.3
-118.31,33.84
-121.89,37.38
-122.31,37.93
-118.1,33.96
-117.33,34.41
-117.29,34.57
-121.89,37.49
-122.17,40.11
-122.15,37.72
-121.88,37.37
-117.24,32.95
-119.19,34.22
-122.27,37.88
-121.36,38.04
-117.34,33.19
-121.91,37.42
-117.25,33.01
-118.21,34.02
-120.55,36.97
-119.12,36.29
-119.16,34.12
-119.03,36.07
-122.26,37.54
-122.05,37.95
-118.42,33.9
-121.26,38.13
-121.42,38.6
-117.61,33.63
-118.49,34.11
-118.17,33.96
-117.79,33.55
-121.7,39.07
-118.22,33.95
-117.72,33.97
-121.22,37.81
-118.13,33.81
-118.28,33.73
-117.62,33.43
-118.36,33.99
-119.81,36.78
-118.3,34.0
-121.92,37.24
-117.92,33.73
-122.51,37.91
-118.07,34.07
-117.17,34.05
-118.07,33.96
-117.98,35.1
-119.72,34.43
-121.99,37.27
-118.1,34.11
-122.45,37.75
-117.18,32.75
-118.17,34.08
-118.09,34.0
-122.58,38.15
-121.29,37.96
-118.28,33.99
-117.95,33.84
-117.89,34.07
-119.82,36.83
-117.24,32.98
-119.72,36.81
-118.15,34.1
-122.04,37.35
-118.0,34.14
-118.46,34.04
-118.56,34.22
-122.29,38.31
-117.97,34.06
-121.3,38.13
-120.16,39.04
-122.43,40.47
-121.39,39.61
-122.67,38.33
-121.95,37.29
-122.54,37.93
-121.84,36.61
-118.19,34.03
-117.19,32.79
-118.45,33.8
-121.34,38.58
-117.64,33.49
-118.33,33.86
-122.46,37.78
-118.24,34.06
-121.85,37.68
-118.35,34.08
-117.3,32.85
-120.05,36.96
-118.3,34.08
-118.34,33.76
-118.13,34.04
-122.2,37.77
-119.25,34.21
-118.12,33.99
-121.12,39.2
-122.56,38.06
-118.35,34.07
-120.33,38.0
-121.82,36.95
-122.17,37.74
-118.29,33.81
-117.23,33.16
-117.13,32.77
-115.48,32.68
-116.89,33.93
-117.64,33.45
-121.35,38.68
-120.55,38.46
-122.15,37.69
-117.57,33.93
-119.32,36.33
-117.99,33.66
-121.9,38.0
-117.6,33.91
-118.42,34.27
-122.15,37.71
-118.49,34.05
-117.06,32.56
-120.7,38.69
-117.79,33.75
-118.48,34.0
-122.8,38.39
-117.96,34.14
-122.29,37.87
-122.41,37.71
-122.27,38.0
-117.28,32.77
-117.21,33.71
-121.45,38.62
-117.22,33.74
-121.96,37.54
-117.77,33.54
-118.3,34.17
-118.06,34.71
-117.2,32.77
-121.5,38.56
-120.95,37.74
-121.41,38.34
-118.32,33.8
-117.34,34.12
-122.49,38.29
-117.21,33.2
-118.25,34.13
-119.53,34.38
-118.19,33.93
-122.3,37.89
-118.2,34.04
-117.18,33.15
-121.87,38.02
-117.59,33.61
-118.7,34.29
-118.04,33.98
-118.17,33.9
-122.49,37.74
-118.09,34.01
-118.11,34.07
-117.25,33.65
-118.27,33.94
-119.78,36.77
-118.24,33.94
-119.77,36.32
-117.87,33.92
-122.22,38.1
-117.9,33.83
-117.11,33.19
-117.34,34.1
-121.96,37.28
-122.39,37.74
-118.44,34.15
-121.49,38.51
-119.01,35.44
-118.3,33.84
-117.76,33.53
-121.89,37.31
-117.94,33.74
-118.48,34.05
-121.86,37.38
-120.59,37.35
-118.36,34.18
-120.79,37.53
-120.37,40.17
-122.08,39.25
-119.44,36.6
-121.44,38.5
-121.33,38.61
-117.93,33.86
-118.21,34.14
-117.82,33.9
-120.07,36.97
-122.24,37.8
-118.01,33.95
-121.39,38.61
-118.11,33.92
-117.84,33.66
-118.27,34.03
-117.83,33.75
-124.01,40.97
-117.12,32.57
-118.18,33.77
-122.18,37.81
-121.94,37.33
-118.94,35.39
-122.39,37.76
-118.81,34.25
-117.18,32.84
-118.28,33.75
-117.26,33.18
-122.47,37.77
-121.44,38.62
-117.21,32.87
-120.86,35.39
-117.25,32.8
-120.57,38.2
-122.42,37.76
-118.7,34.3
-118.03,33.97
-118.18,33.85
-118.18,33.78
-118.44,34.0
-117.7,33.6
-121.44,38.51
-118.2,33.82
-118.3,33.9
-122.44,37.72
-118.0,33.94
-121.47,36.92
-117.07,32.64
-121.05,39.11
-118.43,34.16
-121.99,37.29
-118.08,33.93
-123.1,38.79
-114.63,32.76
-118.41,34.0
-119.31,36.62
-119.45,36.35
-119.74,36.15
-122.15,37.43
-118.29,34.1
-122.02,37.28
-122.48,37.64
-118.17,33.85
-121.44,37.73
-118.37,33.83
-117.96,34.05
-121.32,38.7
-121.43,38.52
-121.48,36.49
-118.94,34.18
-122.31,38.3
-119.85,34.48
-120.09,37.0
-122.21,38.41
-118.18,33.8
-117.24,32.74
-119.82,36.19
-118.16,34.2
-122.46,37.78
-121.5,38.62
-118.4,34.23
-118.37,34.04
-122.49,37.98
-118.44,34.2
-117.96,34.08
-122.47,37.78
-118.28,34.07
-118.1,33.74
-122.53,37.89
-117.61,33.41
-117.87,33.72
-117.72,34.09
-118.31,34.17
-118.27,34.05
-119.4,36.59
-118.95,35.32
-118.34,33.93
-119.18,34.24
-123.02,38.54
-121.37,38.61
-117.94,33.81
-121.27,38.67
-117.73,33.49
-118.37,34.09
-117.19,33.9
-118.16,33.86
-118.47,33.99
-118.37,34.06
-117.41,34.58
-122.39,37.6
-117.49,33.64
-117.76,33.87
-116.87,32.72
-119.27,36.39
-118.0,33.94
-121.37,38.7
-121.64,39.11
-122.0,36.98
-121.47,38.56
-122.47,37.73
-118.27,33.78
-117.22,32.87
-122.56,37.94
-115.52,32.97
-122.3,37.9
-117.15,34.22
-119.31,34.44
-121.9,37.1
-122.03,37.69
-121.12,38.86
-122.28,37.82
-121.75,36.91
-118.03,34.09
-117.92,34.08
-121.76,38.68
-118.0,34.15
-118.94,35.41
-115.75,35.23
-118.4,34.09
-118.25,34.11
-118.29,33.91
-117.28,32.73
-121.38,38.58
-117.58,34.11
-122.09,38.0
-118.33,33.94
-117.02,32.76
-120.69,35.62
-118.41,34.04
-122.25,38.15
-118.27,34.1
-118.34,33.93
-122.46,37.72
-117.08,32.63
-121.98,37.36
-118.65,34.2
-121.45,38.56
-118.1,33.91
-121.57,39.16
-121.81,37.25
-117.85,33.74
-118.19,34.19
-118.38,33.85
-118.01,33.7
-117.07,32.63
-117.21,34.22
-122.21,37.8
-120.42,34.96
-121.01,37.62
-118.44,33.99
-122.44,37.77
-117.2,34.26
-117.68,34.15
-122.49,37.67
-118.39,33.97
-119.7,36.82
-117.24,32.8
-118.2,34.02
-118.34,33.78
-121.46,38.57
-118.38,34.02
-118.04,34.11
-118.42,34.32
-119.77,36.31
-122.91,39.05
-118.28,33.96
-118.03,34.1
-116.3,33.68
-119.01,36.02
-118.04,33.97
-121.9,37.44
-121.28,37.98
-121.09,37.56
-124.08,40.06
-121.94,38.02
-118.54,34.17
-117.23,32.74
-121.96,36.98
-118.36,33.88
-117.22,32.83
-122.58,38.08
-117.57,33.88
-117.94,33.78
-117.94,34.03
-117.24,32.94
-117.11,32.84
-122.5,37.74
-117.75,34.06
-119.23,34.42
-117.13,32.73
-121.99,38.26
-122.06,37.32
-120.83,35.36
-117.06,32.63
-121.98,36.98
-118.08,33.98
-118.39,33.81
-118.32,34.1
-121.76,41.5
-122.18,37.77
-117.24,32.72
-118.32,34.02
-122.01,37.03
-117.66,34.12
-117.65,33.62
-121.03,37.32
-121.21,38.67
-121.44,38.69
-119.58,36.69
-120.62,36.99
-122.97,38.5
-118.03,33.91
-118.3,33.87
-117.94,33.81
-121.98,36.96
-118.98,37.64
-121.97,37.44
-122.06,37.39
-118.43,34.22
-119.69,34.43
-117.13,32.97
-121.23,38.04
-118.24,33.92
-118.33,34.02
-122.6,38.24
-120.61,35.12
-122.24,37.84
-118.21,33.98
-121.94,38.36
-117.1,32.59
-118.31,33.8
-122.37,40.45
-117.86,34.09
-122.05,37.92
-117.01,32.73
-117.94,34.04
-119.76,36.76
-118.22,33.89
-121.37,36.84
-117.14,32.75
-118.32,34.26
-122.01,37.36
-120.76,35.52
-117.72,33.62
-122.43,37.8
-117.34,34.14
-118.34,33.99
-116.76,34.14
-122.84,38.4
-122.25,37.46
-119.48,36.44
-118.1,33.96
-124.22,41.73
-124.15,40.81
-117.32,34.08
-118.36,33.9
-117.65,33.48
-122.25,37.89
-119.15,34.2
-121.67,37.13
-119.12,35.38
-118.42,34.08
-121.0,35.94
-122.07,37.35
-118.46,34.16
-118.19,33.97
-117.05,32.63
-121.47,38.56
-117.91,34.12
-122.2,37.76
-122.08,37.64
-119.93,38.72
-120.85,37.55
-118.41,34.01
-118.3,33.87
-121.56,37.08
-119.02,35.33
-118.45,34.19
-121.91,37.26
-122.41,37.74
-117.75,33.72
-122.0,37.33
-117.19,34.05
-122.21,40.18
-121.94,37.76
-117.52,33.99
-118.12,34.15
-122.03,37.98
-118.22,33.92
-122.02,37.56
-118.03,33.84
-117.71,34.04
-119.72,36.34
-120.95,37.73
-118.04,33.78
-119.84,36.83
-121.83,37.02
-118.27,34.22
-122.01,37.3
-117.63,33.62
-118.28,34.08
-117.04,32.83
-121.99,37.54
-122.11,37.43
-121.99,37.98
-120.65,36.98
-122.46,37.72
-118.36,34.05
-118.11,33.91
-117.65,34.03
-121.66,37.93
-115.62,33.04
-121.3,38.67
-122.26,38.31
-117.06,32.58
-122.69,38.34
-117.87,33.64
-119.34,36.2
-117.24,32.79
-122.25,37.86
-116.45,33.8
-115.59,32.79
-121.75,37.68
-117.92,33.63
-116.85,32.83
-117.11,32.71
-122.57,37.98
-117.13,32.96
-118.08,33.93
-117.92,34.63
-120.45,34.97
-121.29,38.36
-118.29,34.08
-121.49,38.51
-117.87,34.11
-124.15,40.78
-117.4,33.85
-122.23,38.11
-122.24,37.81
-120.01,38.91
-119.77,36.8
-118.4,34.16
-122.48,37.78
-117.67,35.64
-119.83,34.45
-122.05,37.94
-123.19,39.21
-121.94,37.33
-117.98,33.76
-117.05,32.57
-118.46,34.3
-119.83,36.72
-121.96,37.81
-122.09,37.35
-118.54,34.15
-118.37,33.9
-118.16,34.71
-118.25,33.91
-118.22,33.89
-118.38,33.81
-118.14,34.17
-117.43,33.55
-119.02,35.3
-122.33,37.58
-118.51,34.04
-121.85,37.35
-121.97,37.36
-118.03,33.7
-122.25,40.6
-117.87,34.08
-117.71,33.47
-118.48,34.26
-115.52,32.77
-122.16,37.73
-116.95,33.76
-118.02,33.92
-118.14,33.77
-116.99,33.01
-117.57,33.87
-118.27,34.13
-118.42,34.04
-122.34,37.57
-118.54,34.25
-117.66,34.07
-122.47,37.76
-118.25,33.89
-118.16,34.04
-118.11,34.17
-123.28,40.77
-118.28,33.94
-121.44,38.63
-117.3,33.06
-119.32,36.2
-118.42,34.08
-118.43,33.96
-117.85,33.62
-117.99,33.68
-121.87,37.25
-117.86,33.89
-119.74,34.44
-118.18,33.87
-118.23,34.21
-122.66,38.48
-118.3,33.89
-118.22,34.07
-121.91,37.31
-118.11,33.93
-121.84,37.28
-119.85,36.78
-122.65,38.27
-118.04,33.82
-117.11,33.75
-118.34,34.09
-121.99,37.27
-120.45,36.86
-118.24,33.97
-118.32,33.75
-118.32,34.11
-121.14,37.46
-122.31,37.57
-117.08,32.64
-116.84,33.01
-117.82,33.88
-118.17,34.19
-122.26,40.19
-120.27,37.12
-121.22,37.8
-117.89,34.49
-120.96,37.66
-118.82,35.23
-118.37,33.97
-122.25,37.8
-118.43,34.24
-117.07,32.6
-117.26,33.09
-118.02,33.96
-118.34,34.07
-122.48,37.71
-117.13,32.72
-118.46,34.0
-118.19,34.05
-118.19,34.13
-119.69,34.43
-117.13,32.92
-118.24,33.95
-119.4,36.55
-116.98,32.79
-117.29,33.13
-118.3,33.8
-122.47,37.76
-117.25,33.38
-121.01,37.66
-118.14,33.87
-117.69,34.11
-117.13,32.93
-122.26,38.11
-117.47,33.98
-118.54,34.27
-121.93,37.32
-118.39,34.06
-121.46,38.52
-119.65,36.33
-115.52,32.98
-117.09,32.73
-118.2,33.95
-122.72,38.47
-117.82,35.03
-118.3,34.01
-117.23,33.23
-122.28,37.82
-116.24,33.72
-117.37,33.94
-121.0,37.8
-122.06,37.77
-121.8,38.55
-121.6,39.8
-120.46,39.83
-116.53,33.85
-117.93,34.06
-118.23,33.93
